url,abstract,short_abstract,BART_sum
97,Het jaar 97 is het 97e jaar in de 1e eeuw volgens de christelijke jaartelling.,Het jaar 97 is het 97e jaar in de 1e eeuw volgens de christelijke jaartelling.,summarize: Het year 97 este het 97e an in de 1e eeuw volgens de christelijke Yeartelling.-----(Portugalia) - (Portugalia)---
Pejoratief,"Een pejoratief (Lat. peior = ""slechter"") is een woord met een negatieve connotatie: een woord dat ongunstige associaties oproept. Pejoratieven komen vooral voor in woordsoorten (zoals een zelfstandig naamwoord, bijvoeglijk naamwoord en werkwoord) die veelal een letterlijke denotatie hebben, waaraan vrij eenvoudig een gevoelswaarde gehecht kan worden. Het tegenovergestelde van een pejoratief is amelioratief. Voorbeelden:","Een pejoratief (Lat. peior = \""slechter\"") is een woord met een negatieve bijbetekenis, een woord dat een ongunstige associatie oproept. Een pejoratief is denigrerend of beledigend en kan verstopt zijn in schijnbaar normaal taalgebruik.Voorbeeld: \""die vrouw\"" in plaats van haar naam noemen. De gevoelswaarde wordt negatief. Het tegenovergestelde van een pejoratief is een amelioratief. Voorbeelden: \n* (zelfstandig naamwoord:) wijf, kerel, kenau, troep, rotzooi, bemoeizucht \n* (bijvoeglijk naamwoord:) gemene, onnozele, huilerige, stoute, verwende \n* (werkwoord:) zuipen, zeuren, uitkramen","summarize: Un pejoratief (lat. peior = ""mai mic"") este un cuvânt cu o conotaţie negativă: un cuvânt care provoacă asocieri favorabile. Pejoratieven apar mai ales în tipuri de cuvinte (cum ar fi un nume independent, un nume adjectiv şi un cuvânt de lucru) care au mult o denotaţie scrisă, în care se poate asimila foarte uşor o valoare sentimentală. opusul unui pejo"
Lijst_van_gebieden_waar_een_staatsgrens_doorheen_loopt,"Onderstaande lijst vermeldt gebieden die doorsneden worden door één of meer landsgrenzen. De meeste dragen aan weerszijden van de grens dezelfde naam, eventueel vertaald. In een aantal gevallen worden een of meer gebiedsdelen voorzien van een voorvoegsel zoals West-, Oost-, Voor-, Achter- et cetera. Natuurlijke geografische eenheden (gebergten, woestijnen, et cetera) zijn uitgesloten van deze lijst; grotere gebergten liggen immers bijna per definitie in verscheidene landen omdat ze dikwijls bij uitstek een grensfunctie hebben. Hetzelfde geldt voor veel wateren en woestijnen.","Onderstaande lijst vermeldt gebieden die doorsneden worden door één of meer landsgrenzen. De meeste dragen aan weerszijden van de grens dezelfde naam, eventueel vertaald. In een aantal gevallen worden een of meer gebiedsdelen voorzien van een voorvoegsel zoals West-, Oost-, Voor-, Achter- et cetera. Natuurlijke geografische eenheden (gebergten, woestijnen, et cetera) zijn uitgesloten van deze lijst; grotere gebergten liggen immers bijna per definitie in verscheidene landen omdat ze dikwijls bij uitstek een grensfunctie hebben. Hetzelfde geldt voor veel wateren en woestijnen.","summarize: În următoarea listă se menţionează zonele vecine printr-una din mai multe graniţe de teritoriu. Cele mai multe poartă la marginea graniţei aceeaşi denumire, eventual tradusă. În câteva cazuri, una din mai multe zone sunt dotate cu o forvoegsel precum West-, Oost-, Voor-, Achter- et cetera. Natuurlijke erori geografice (graniţe, împădur"
Jan_IV_van_Brabant,"Jan IV van Brabant (Atrecht, 11 juni 1403 – Brussel, 17 april 1427) was hertog van Brabant en Limburg van 1415 tot aan zijn dood. Hij was de oudste zoon van Anton van Bourgondië en Johanna van Saint-Pol.","Jan IV van Brabant (Atrecht, 11 juni 1403 — Brussel, 17 april 1427) was hertog van Brabant en Limburg van 1415 tot aan zijn dood. Hij was de oudste zoon van Anton van Bourgondië en Johanna van Saint-Pol.","rezumat: Jan IV din Brabant (Atrecht, 11 iunie 1403 – Bruxelles, 17 aprilie 1427) a fost hertog van Brabant şi Limburg din 1415 până aan sunt mort. Hij a fost cel mai în vârstă fiu al lui Anton van Bourgondië şi Johanna van Saint-Pol."
Australopithecus,"Australopithecus (letterlijk ""zuidelijke aap"", van het Latijnse australis, zuidelijk, en het Oudgriekse πίθηκος, aap), is een uitgestorven geslacht van mensachtigen dat leefde tussen 4,3 en 2 miljoen jaar geleden. De naam werd in 1925 door Raymond Dart gegeven aan een soort waartoe een klein schedeltje behoorde dat hij had gevonden in een grote bak met fossielen die in 1924 uit de leisteengroeve van Taung (Zuid-Afrika) waren opgegraven. Het kreeg als bijnaam het Taung kind, naar de plaats waar het schedeltje was gevonden, en ook omdat het waarschijnlijk aan een erg jong exemplaar had toebehoord. De vondst werd eerst afgedaan als behorende tot een uitgestorven mensaap, maar na de vondst van fossielen in 1947 bij Sterkfontein en Pretoria, in Zuid-Afrika, die blijkbaar tot dezelfde soort behoorden, onderkende men dat dit dier bepaalde kenmerken had die het meer op een mens dan op een (mens)aap deden lijken. Niet alleen had Australopithecus zich kennelijk op twee benen voortbewogen, ook het gebit had kenmerken die meer mensachtig dan aapachtig waren. De hoektanden waren kleiner dan bij een (mens)aap gebruikelijk is, en ook de gebitsboog was ovaler dan de duidelijke 'U' vorm die voor apen kenmerkend is.","Australopithecus (letterlijk \""zuidelijke aap\"", van het Latijnse australis, zuidelijk, en het Oudgriekse πίθηκος, aap), is een uitgestorven geslacht van mensachtigen dat leefde tussen 4,3 en 2 miljoen jaar geleden.","summarize: Australopithecus (numit literalmente ""abuzul de la periferie"", din australienii latinieni, de la periferie, şi din tigrii πίθηκος, abuz), este un gâşte de la periferie care a trăit între 4,3 şi 2 milioane de ani în urmă. Numele a fost dat în 1925 de Raymond Dart unei specii de la care provine un gâşte mic"
Notam,"NOTAM komt van het Engels Notice to Airmen. Een notam is een bericht dat kritische informatie bevat over een luchthaven of luchtruim, waarbij die informatie ofwel van tijdelijke aard is, ofwel nog niet bekend was bij het opmaken van vliegkaarten of bij het publiceren van luchthavengebonden boeken en publicaties. Deze informatie kan van alles bevatten wat enigszins van belang is voor de piloot (bijvoorbeeld of een landingsbaan tijdelijk gesloten is, of dat er onderweg obstakels zullen zijn, zoals parachutespringers). Voor elke vlucht zal een piloot voor het vertrek alle notams opvragen van de luchthaven(s) die hij nodig zal of zou kunnen hebben.","NOTAM komt van het Engels Notice to Airmen of Notice to Air Missions. Een notam is een bericht dat kritische informatie bevat over een luchthaven of luchtruim, waarbij die informatie ofwel van tijdelijke aard is, ofwel nog niet bekend was bij het opmaken van vliegkaarten of bij het publiceren van luchthavengebonden boeken en publicaties. Deze informatie kan van alles bevatten wat enigszins van belang is voor de piloot (bijvoorbeeld of een landingsbaan tijdelijk gesloten is, of dat er onderweg obstakels zullen zijn, zoals parachutespringers).","summarize: NOTAM vine de la Engels Notice to Airmen. Un notam este un bericht care conţine informaţii critice despre o aeronavă de zbor, în care aceste informaţii sunt de natură temporară, în care informaţiile nu au fost încă cunoscute la întocmirea cărţilor de zbor sau la publicarea cărţilor şi publicaţiilor legate de aeronavă. Aceste informaţii pot cuprinde tot ceea ce este de interes pentru piloot (de exemplu o"
Opsterland,"Opsterland (Geluidsfragment  ) (Fries: Opsterlân (Geluidsfragment  )) is een gemeente in de Nederlandse provincie Friesland. De gemeente telt 29.883 inwoners (1 mei 2014, bron: CBS) en heeft een oppervlakte van 227,68 km².","Opsterland ( (info / uitleg)) (Fries: Opsterlân ( (info / uitleg))) is een gemeente in de Nederlandse provincie Friesland. De gemeente telt 29.787 inwoners (31 januari 2022, bron: CBS) en heeft een oppervlakte van 227,68 km².","summarize: Opsterland (Geluidsfragment ) (Fries: Opsterlân (Geluidsfragment )) este o gemeente în provincia olandeză Friesland. gemeente numără 29 883 de locuitori (1 mai 2014, bron: CBS) şi are un suprafaţă de 227 68 km2."
Water/cementfactor,"De water/cementfactor (afgekort: W/C of wcf) is de verhouding van de hoeveelheid water tot de hoeveelheid cement in een betonmengsel, en is in praktijk dé factor die allerlei betoneigenschappen bepaalt. Deze factor werd voor het eerst beschreven door de Amerikaanse onderzoeker Duff A. Abrams.","De water/cementfactor (afgekort: W/C of wcf) is de verhouding van de hoeveelheid water tot de hoeveelheid cement in een betonmengsel, en is in praktijk dé factor die allerlei betoneigenschappen bepaalt. Deze factor werd voor het eerst beschreven door de Amerikaanse onderzoeker Duff A. Abrams.",summarize: Factorul de apă/cement (afgekort: W/C al wcf) este proporţia dintre cantitatea de apă şi cantitatea de ciment în amestecarea de beton şi este în practică dé factor die allerlei betoneigenschappen bepaalt. Acest factor a fost pentru het eerst descris de cercetătorul american Duff A. Abrams.
Erik_Bang,"Erik Bang ( 25 oktober 1944 – ) is een Deens schaker. Bang werd geboren in Horsens ( Jutland). Hij leerde schaken toen hij 13 jaar was en in 1963 werd hij jeugd kampioen. In 1968 begon Bang met correspondentieschaak en speelde hij met wisselend succes in een aantal toernooien. Hij speelde ook in de Schaakolympiade. Hij is grootmeester correspondentieschaken. In het ""Axelson memorial"" werd hij tweede achter Tõnu Õim en in het 13e toernooi om het wereldkampioenschap werd hij tweede na Michail Oemanski. Hij is geen wereldkampioen geworden, maar hij heeft wel kampioenen verslagen. Zo won hij ooit van Horst Rittner, van Jacob Estrin, van Michail Oemanski, van Fritz Baumbach, van Vladimir Zagorovsky en van Tonu Oim.Erik speelt nu ( 2004 in het ""Hans-Werner von Massow Memorial"" maar dat kan best een paar jaar duren... In de schaakdatabank Simbase staan 202 partijen die door Erik Bang gespeeld zijn. Het zijn voornamelijk corespondentiepartijen. De peildatum is maart 2004 en Erik won 84 partijen, verloor er 33 en speelde 85 remises. Het winstpercentage bedraagt 62. Als witspeler opent Eric bijna altijd met 1.d4 en met zwart speelt hij graag de schaakopening Spaans.","Erik Bang (Horsens, 25 oktober 1944) is een Deens schaker met FIDE-rating 2290 in 2017. Bang werd geboren in Horsens (Jutland). Hij leerde schaken toen hij 13 jaar was en in 1963 werd hij jeugdkampioen. In 1968 begon Bang met correspondentieschaak en speelde hij met wisselend succes in een aantal toernooien. Hij speelde ook in de Schaakolympiade. Hij is sinds 1979 een grootmeester correspondentieschaken (GMc).","summarize: Erik Bang ( 25 octombrie 1944 – ) este un escroc din Deens. Bang a fost născut la Horsens (Jutland), a învăţat să schieze când avea 13 ani, iar în 1963 a devenit campion al tineretului, în 1968 a început să joace să schieze cu corespondenţă şi cu succese variate la un număr de turnee, a jucat şi la Schaakolympiade. El este marele escroc cu corespon"
Erotiek,"Erotiek is het geheel van de liefdegevoelens (Van Dale). Het kan ook gezien worden als een vorm van seksualiteit waarbij de nadruk niet meteen ligt op geslachtsgemeenschap maar op de gevoelens eromheen, vooral op het opbouwen van verlangen naar geslachtsgemeenschap. Het woord erotiek is afgeleid van Eros een god van de liefde uit de Griekse mythologie. Maar Sigmund Freud was degene die het begrip als eerste gebruikte voor zijn idee van gesublimeerde seksualiteit.","Erotiek is het geheel van de liefdegevoelens (Van Dale). Het kan ook gezien worden als een vorm van seksualiteit waarbij de nadruk niet meteen ligt op geslachtsgemeenschap maar op de gevoelens eromheen, vooral op het opbouwen van verlangen naar geslachtsgemeenschap. Het woord erotiek is afgeleid van Eros een god van de liefde uit de Griekse mythologie. Maar Sigmund Freud was degene die het begrip als eerste gebruikte voor zijn idee van gesublimeerde seksualiteit.","summarize: Erotiek este întregul sentimentelor de dragoste (Van Dale). Se poate vedea şi ca o formă de sexualitate, în care impresia nu pluteşte imediat pe geslachtsgemeenschap, ci pe sentimentele de acolo, mai ales pe dezvoltarea verlangen naar geslachtsgemeenschap. Cuvântul erotiek este derivat din Eros un god van de dragoste din mitologia greacă, dar Sigmund Freud a fost cel care a utilizat conceptul de"
Benthuizen,Benthuizen is een dorp in de Zuid-Hollandse gemeente Alphen aan den Rijn ten noordoosten van Zoetermeer. De plaats telt ongeveer 3300 inwoners (2010). Een bezienswaardigheid in Benthuizen is de molen De Haas.,"Benthuizen is een dorp in de gemeente Alphen aan den Rijn, in de Nederlandse provincie Zuid-Holland. Benthuizen ligt ten noordoosten van Zoetermeer en telt ongeveer 3.575 inwoners (2021). Een bezienswaardigheid in Benthuizen is de korenmolen De Haas uit 1772.",summarize: Benthuizen este un dorp în Zuid-Hollandse gemeente Alphen aan den Rijn zece noord-occidentale din Zoetermeer. Poarta numără aproximativ 3300 de locuitori (2010). Un Bezienswaardigheid în Benthuizen este molen De Haas.
Stadsregio_Arnhem_Nijmegen,"Stadsregio Arnhem Nijmegen (SAN), voorheen Knooppunt Arnhem-Nijmegen (KAN), is sinds 1988 een samenwerkingsverband, van 2006 tot en met 2014 als plusregio, tussen een aantal gemeenten in het oosten van Nederland, met als doel het behouden en versterken van de kwaliteiten van het gebied om daarmee bewoners en bedrijven te binden aan deze regio. De stadsregio richt zich met name op het ontwikkelen van beleid met betrekking tot verkeer en vervoer, economische ontwikkeling, wonen, ruimtelijke ontwikkeling en milieu.De regio telt 738.700 inwoners (1 januari 2012) op ruim 1000 km² en vormt daarmee - tezamen met Twente, Zuid-Limburg en de regio Eindhoven - een van de vier grote stedelijke agglomeraties buiten de Randstad.","De Stadsregio Arnhem Nijmegen (SAN), voorheen Knooppunt Arnhem-Nijmegen (KAN), was sinds 1988 een samenwerkingsverband, van 2006 tot en met 2014 als plusregio, tussen een aantal gemeenten in het oosten van Nederland, met als doel het behouden en versterken van de kwaliteiten van het gebied om daarmee bewoners en bedrijven te binden aan deze regio. De stadsregio richtte zich met name op het ontwikkelen van beleid met betrekking tot verkeer en vervoer, economische ontwikkeling, wonen, ruimtelijke ontwikkeling en milieu.De regio telt 738.700 inwoners (1 januari 2012) op ruim 1000 km² en vormde daarmee − tezamen met Twente, Zuid-Limburg en de regio Eindhoven − een van de vier grote stedelijke agglomeraties buiten de Randstad. Per 1 januari 2015 zijn de verkeer- en vervoertaken en per 1 januari","summarize: Stadsregio Arnhem Nijmegen (SAN), anterior Knooppunt Arnhem-Nijmegen (KAN), este din 1988 un organisme de colaborare, din 2006 până în 2014 ca plusregio, între un număr de judeţe din estul României, cu scopul de a păstra şi de a consolida calităţile zonei, pentru a-i asocia astfel pe locuitori şi întreprinderile din această regiune. Stadsregio-ul se concentrează cu acest nume pe"
Cartoonfestival_Knokke-Heist,"Het Cartoonfestival Knokke-Heist is een jaarlijks, internationaal festival te Knokke-Heist waarbij bezoekers de cartoons van over de hele wereld kunnen aanschouwen. Tijdens het festival worden ook diverse prijzen uitgereikt waarvan de Gouden Hoed de belangrijkste is. Verder worden er ook een Zilveren Hoed en een Bronzen Hoed uitgereikt.","Het Cartoonfestival Knokke-Heist is een jaarlijks, internationaal festival te Knokke-Heist waarbij bezoekers de cartoons van over de hele wereld kunnen aanschouwen. Tijdens het festival worden ook diverse prijzen uitgereikt waarvan de Gouden Hoed de belangrijkste is. Verder worden er ook een Zilveren Hoed en een Bronzen Hoed uitgereikt.","summarize: Het Cartoonfestival Knokke-Heist este un festival anual, internaţional te Knokke-Heist waarbij vizitatorii pot viziona desene animate din întreaga lume. În timpul festivalului se acordă diverse premii, dintre care Gouden Hoed este cel mai important. În plus, se acordă şi Zilveren Hoed şi Bronzen Hoed."
Kiekendieven,"Kiekendieven zijn slanke, middelgrote roofvogels van de onderfamilie Circinae die bij de echte roofvogels (stootvogels) (Accipitridae of havikachtigen) behoren. Wereldwijd zijn er dertien soorten Kiekendieven die samen het geslacht (genus) Circus vormen binnen de onderfamilie Circinae. De Kiekendieven onderscheiden zich onder andere van de andere (dag)roofvogels, doordat het bijna allemaal grondbroedvogels zijn, met andere woorden ze maken geen nest in bomen, maar op de grond. In Nederland en België komen drie soorten als broedvogel voor: de blauwe kiekendief, de bruine kiekendief en de grauwe kiekendief. De geslachtsnaam Circus verwijst naar de cirkelvormige bewegingen die het mannetje en vrouwtje uitvoeren tijdens hun baltsvlucht.","Kiekendieven zijn slanke, middelgrote roofvogels van de onderfamilie Circinae die bij de echte roofvogels (stootvogels) (Accipitridae of havikachtigen) behoren. Wereldwijd zijn er dertien soorten Kiekendieven die samen het geslacht (genus) Circus vormen binnen de onderfamilie Circinae. De Kiekendieven onderscheiden zich onder andere van de andere (dag)roofvogels, doordat het bijna allemaal grondbroedvogels zijn, met andere woorden ze maken geen nest in bomen, maar op de grond. In Nederland en België komen drie soorten als broedvogel voor: de blauwe kiekendief, de bruine kiekendief en de grauwe kiekendief. De geslachtsnaam Circus verwijst naar de cirkelvormige bewegingen die het mannetje en vrouwtje uitvoeren tijdens hun .","summarize: Kiekendieven sunt gâşte grase, mijlocii, din Circinae subfamilie, care aparţin adevăratelor gâşte (câştigătoare) (Accipitridae of havikachtigen). Wereldwijd sunt dertien specii Kiekendieven care samen het geslacht (genus) Circus formează în Circinae subfamilie. Kiekendieven se disting sub alte de alte gâşte (zi), datorită faptului că"
Het_Absolute,"Het Absolute is een term die verwijst naar een zijn dat de beperktheid en geconditioneerdheid van het dagelijks bestaan overstijgt (transcendeert). Vaak wordt ermee naar het 'goddelijke' of 'god' verwezen, alhoewel niet exclusief. In zijn algemeenheid is het als filosofisch concept een aanduiding voor het Zijn als meest volledige en coherente entiteit. Het streven de wereld in zijn wezen te vatten, op zoek te gaan naar de grond, de oorzaak van alle verschijnselen heeft filosofen in alle tijden ertoe aangezet de ons omringende werkelijkheid terug te brengen tot voor onze geest vatbare dimensies. Hoewel de term 'het absolute' als zodanig in de antieke filosofie niet bekend was, is zij doordrongen met termen als oerstof ofwel substantie (bijvoorbeeld Thales, Anaximenes) geest, idee (resp. Anaxagoras, Plato) in een poging de wereld te herleiden tot een beginsel. Met de 15e-eeuwse geleerde Nicolaus Cusanus krijgt de term 'het absolute' in den beginne de betekenis die vandaag de dag nog geldig is: datgene wat door zichzelf bepaald in zichzelf volledig is. De term wordt gebruikt voor God als het onvoorwaardelijke, in tegenstelling tot het beperkte en eindige.","Het Absolute is een hogere macht die het dagelijks bestaan overstijgt (transcendeert). Daarmee staat het tegenover een . Vaak wordt ermee naar het goddelijke of god verwezen, alhoewel niet exclusief. In zijn algemeenheid is het als filosofisch concept een aanduiding voor het Zijn als meest volledige en coherente entiteit.","summarize: Absolutul este un termen care se referă la un fiinţă care depăşeşte limitarea şi condiţionarea existenţei zilnice (transcendeert). Cuvântul se traduce prin ""sălbatic” şi ""sălbatic”, deşi nu exclusiv. În generalitatea sa, conceptul filosofic ""aduce pentru el Zijn” este considerat entitatea cea mai completă şi coerentă."
524,Het jaar 524 is het 24e jaar in de 6e eeuw volgens de christelijke jaartelling.,Het jaar 524 is het 24e jaar in de 6e eeuw volgens de christelijke jaartelling.,summarize: Het year 524 este het 24e an in de 6e eeuw volgens de christelijke Yeartelling.-----(Portugalia) - (Portugalia)-
Krant,"Een krant (vroeger courant en ook wel gazet genoemd) is een regelmatig verschijnende publicatie, meestal op papier gedrukt, waarin nieuws wordt opgenomen. Een moderne krant heeft drie basisfuncties: Daarnaast heeft elke krant ook nog een aantal nevenfuncties, zoals de lezers ontspanning bieden. Dikwijls wordt het begrip krant gebruikt als synoniem voor dagblad. Dit is feitelijk niet juist. Zoals de naam al aangeeft verschijnt een dagblad dagelijks (doorgaans met uitzondering van zondag), terwijl sommige kranten minder frequent verschijnen. Elk dagblad is dus ook een krant, maar niet elke krant is een dagblad. In informele Belgisch-Nederlandse spreektaal wordt een krant soms ook gazet (Bijvoorbeeld Gazet van Antwerpen) genoemd. Doorgaans wordt er onderscheid gemaakt tussen algemene kranten en gespecialiseerde kranten. De meeste dagbladen zijn een voorbeeld van de eerste soort, kranten als Cobouw en het Agrarisch Dagblad zijn voorbeelden van de tweede soort. Sommige van de huidige dagbladen zijn als krant begonnen. In de titel is dit soms nog terug te vinden. Een voorbeeld hiervan is de Leeuwarder Courant; op 29 juli 1752 voor het eerst verschenen als Leeuwarder Saturdagse Courant. De Belgische krant Het Nieuwsblad verschijnt wel op zondag. Een voorbeeld van een krant die niet als dagblad verschijnt, is Le Monde diplomatique, die maandelijks uitkomt. Een recent fenomeen zijn de gratis kranten, die de laatste jaren qua oplage de betaalde kranten naar de kroon steken. In Nederland zijn dat de Sp!ts en de Metro. België kent enkel Metro, dat zowel in een Franstalige als een Nederlandstalige versie verschijnt.","Een krant (vroeger: courant; ook wel: nieuwsblad of gazet) is een regelmatig verschijnende publicatie, meestal op papier gedrukt, waarin nieuws wordt opgenomen. Een moderne krant heeft drie basisfuncties: Daarnaast heeft elke krant ook nog een aantal nevenfuncties, zoals de lezers ontspanning bieden. Doorgaans wordt er onderscheid gemaakt tussen algemene kranten (kranten die over van alles gaan) en gespecialiseerde kranten (kranten die meer over één onderwerp gaan). De meeste dagbladen zijn een voorbeeld van de eerste soort, kranten als Cobouw en het zijn voorbeelden van de tweede soort.","summarize: Un ziar (vechi curent şi numit şi gazet) este o publicaţie care apare în mod regulat, tipărită de obicei pe hârtie, în care sunt publicate ştiri. Un ziar modern are trei funcţii fundamentale: În plus, fiecare ziar are şi câteva funcţii secundare, deoarece le oferă cititorilor distracţie. Se foloseşte termenul de ziar ca sinonim pentru cotidian, ceea ce nu este corect."
Lilian_Baels,"Mary Lilian Henriette Lucie Josephine Ghislaine Baels (Londen, 28 november 1916 – Brussel, 7 juni 2002), prinses van België, prinses van Retie, was de tweede echtgenote van de Belgische koning Leopold III.","Mary Lilian Henriette Lucie Josephine Ghislaine Baels (Londen, 28 november 1916 – Brussel, 7 juni 2002), prinses van België, prinses van Retie, was de tweede echtgenote van de Belgische koning Leopold III. Zij zag op eigen verzoek af van de titel koningin der Belgen.","rezumat: Mary Lilian Henriette Lucie Josephine Ghislaine Baels (Londen, 28 noiembrie 1916 – Bruxelles, 7 iunie 2002), prinţese din Belgia, prinţese din Retie, a fost de second echtgenote van de belgian koning Leopold III."
Galwespen,"Galwespen (superfamilie Cynipoidea) zijn een groep vliesvleugelige insecten, die met een lange legboor hun eitjes in planten leggen, waarna gallen ontstaan. Ze moeten niet verward worden met de galmuggen, die ook gallen maken maar tot een andere orde behoren (tweevleugeligen).","Galwespen (superfamilie Cynipoidea) zijn een groep vliesvleugelige insecten, die met een lange legboor hun eitjes in planten leggen, waarna gallen ontstaan. Ze moeten niet verward worden met de galmuggen, die ook gallen maken maar tot een andere orde behoren (tweevleugeligen).","summarize: Galwespen (superfamilia Cynipoidea) sunt o grupă de insecte vliesvleugelige, care îşi pun ou lange legboor pe eitjes în planten leggen, waarna gallen ontstaan. Nu trebuie să se înveţe cu galmuggen, care fac tot gallen maken dar tot o altă orde behoren (tweevleugeligen)."
Tex_Avery,"Frederick Bean Avery (Taylor (Texas), 26 februari 1908 – Burbank (Californië), 26 augustus 1980), beter bekend onder zijn bijnaam Tex Avery, was een Amerikaanse animator en tekenfilmregisseur. Hij was de geestelijke vader van onder andere Bugs Bunny, Porky Pig, Daffy Duck en Droopy.","Frederick Bean Avery (Taylor (Texas), 26 februari 1908 – Burbank (Californië), 26 augustus 1980), beter bekend onder zijn bijnaam Tex Avery, was een Amerikaanse animator en tekenfilmregisseur. Hij was de geestelijk vader van onder andere Bugs Bunny, Porky Pig, Daffy Duck, Droopy, , , en .","summarize: Frederick Bean Avery (Taylor (Texas), 26 februarie 1908 – Burbank (Californië), 26 august 1980), cunoscut mai bine sub numele aproapeam Tex Avery, a fost un animator american şi scenarist de tekenfilm. El a fost de geestelijke vader van onder other Bugs Bunny, Porky Pig, Daffy Duck şi Droopy."
Poaskearls,"De Poaskearls (""Paaskerels"") zijn acht katholieke, jonge (allemaal rond de 20), mannelijke ongetrouwden uit Ootmarsum in Twente, die een belangrijke rol spelen in de folklore en gebruiken van het Paasfeest aldaar. Wanneer de Carnaval is afgelopen beginnen zij met de voorbereidingen voor het Paasfeest. Zij zijn te herkennen aan hun lange beige regenjas, zwarte broek en hoed. Het fenomeen Poaskearls bestaat al lang in Ootmarsum. Er is geen algemeen geldende theorie over het ontstaan en de betekenis van hun paasgebruiken. Al in 1840 wordt het vlöggeln genoemd in de bronnen. De oorsprong van het gebruik is duister. Op 15 maart 2015 is deze traditie op de Nationale Inventaris Immaterieel Cultureel Erfgoed in Nederland geplaatst.","De Poaskearls (\""Paaskerels\"") zijn acht jongelui die een belangrijke rol spelen in de folklore en gebruiken van het Paasfeest in Ootmarsum. Wanneer het carnaval is afgelopen beginnen zij met de voorbereidingen voor het Paasfeest. Zij zijn te herkennen aan hun lange beige regenjas, zwarte broek en hoed.","summarize: De Poaskearls (""Paaskerels"") sunt opt katholieke, tineri (aproape în jurul vârstei de 20 de ani), bărbaţi neîncrezători din Ootmarsum în Ţwente, care joacă un rol important în folclor şi folosesc de Paasfeest aldaar. Când Carnavalul este afgelopen încep zij cu pregătirile pentru Paasfeest. Ei sunt identificaţi cu regenjas lungi beige, pantaloni negru şi"
Nationaal_park_Maria_Island,"Het Nationaal park Maria Island is een nationaal park in Australië, gelegen aan de oostkust van Tasmanië, 85 kilometer van Hobart.","Het Nationaal park Maria Island is een nationaal park in Australië, gelegen aan de oostkust van Tasmanië, 85 kilometer van Hobart.","summarize: Het Nationaal park Maria Island este een nationaal park în Australië, gelegen aan de oostkust van Tasmanië, la 85 de kilometri de Hobart.-"
Daslook,"De daslook (Allium ursinum) is een plant uit de lookfamilie (Alliaceae). Het is een vrij zeldzame soort in België en Nederland. De soort is in Nederland wettelijk beschermd. De soortaanduiding ursinum (= van de beren, Ursus = beer) is ontstaan door het oude bijgeloof dat beren na hun winterslaap zich eerst aan deze plant tegoed deden. Dit is er ook de oorzaak dat de plant af en toe ook berenlook (en in het Duits Bärlauch) wordt genoemd. De naam daslook kan afgeleid zijn van dassen, die vroeger onder deze planten hun hol hadden. De ovale bladeren zijn 3-5 cm breed, donkergroen en parallelnervig. De bloemen hebben zes witte bloemdekbladen en zijn in losse bolvormige schermen gegroepeerd. De plant bloeit van april tot juni, soms tot juli. Na juli verdwijnt het bovengrondse deel van de plant volledig en blijft enkel de ondergrondse bloembol over. De plant wordt 30-40 cm hoog. De plant groeit vaak in groepen.De bloem bevat zes meeldraden en een driedelige stamper. Deze zijn omgeven door zes breed ovale bloemdekbladen. De zaden zijn zwartbruin.","De daslook (Allium ursinum) is een plant uit de narcisfamilie (Amaryllidaceae). Het is in België en Nederland een vrij algemene soort die sinds 1950 is gelijk gebleven of toegenomen. De ovale bladeren zijn 3–5 cm breed, donkergroen en parallelnervig.","summarize: De daslook (Allium ursinum) este o specie din familia lookfamilie (Alliaceae). Aceasta este o specie destul de rar întâlnită în Belgia şi România. Această specie este protejată legal în România. Ursinum (= de beren, Ursus = bere) este creat din vechiul mit conform căruia beren na lor winterslaap se pregăteşte prima dată la această plante tegoed (în germana Bärlauch). Nu"
Held,"Een held (mannelijk) of heldin (vrouwelijk) is een bestaand, fictief of historisch persoon die, wanneer geconfronteerd met gevaar en rampspoed of vanuit een zwakke positie, moed en de bereidheid tot zelfopoffering betoont voor een grotere zaak. Aanvankelijk had dit heldendom vaak te maken met strijd of het uitblinken in iets, maar later werd dit uitgebreid tot een meer algemeen moreel uitblinken. Verhalen van heldenmoed kunnen dienen als morele voorbeelden. In de klassieke oudheid speelden heldencultussen met de verering van vergoddelijkte helden zoals Herakles, Perseus, Kadmos en Achilles een belangrijke rol in de Oud-Griekse religie. Heersers en politici hebben zowel in de oudheid als in de hedendaagse wereld de verering van helden ingezet voor hun eigen apotheose (persoonsverheerlijking).","Een held (mannelijk) of heldin (vrouwelijk) is een bestaand, fictief of historisch persoon die, wanneer geconfronteerd met gevaar en rampspoed of vanuit een zwakke positie, moed en de bereidheid tot betoont voor een grotere zaak. Aanvankelijk had dit heldendom vaak te maken met strijd of het uitblinken in iets, maar later werd dit uitgebreid tot een meer algemeen moreel uitblinken.","summarize: Un held (mannelijk) de heldin (femeie) este o persoană istorică existentă, fictivă, care, atunci când se confruntă cu pericolul şi avalanşa unei funcţii greoaie, cu moştenirea şi cu bunăvoinţa de a se autoproclama, dă dovadă de o slăbiciune mai mare. De multe ori, acest heldendom a avut de-a face"
